1316	50	2
-2.7832796085650825448626712203	-3.9204216019961588447386743762	-4.2018112120897789962965725030	-4.3576716817024372665264426930	-3.9679538956282893022912118944	-2.5635264782841690348348219301	-4.2467201296204053078018301509	-3.9577031114567281226083908915	-2.1555384397750655356938890710	-2.1697992022906609811419495222	-4.9214303467338423919495274163	-4.4008710848435853989431633904	-3.2957890094683887874140671488	-2.0105183425299778105769211655	-3.6941549521407723944227336471	-1.9195176281606945317004976504	-2.8574572342215133688974934344	-4.4586125788359038885956669362	-2.1640646917041132858883366723	-1.7917456137586494992193768173	-2.5634735316499662876491735146	-2.6957284515381900544148589843	-1.6621041849477195901375939472	-2.9818067006483153552870081564	-2.2701647087546872098706925844	-2.8628163762886305973937665446	-2.2931365731168786256608356495	-2.1591124794665731972292457295	-3.1381233283828687031029493757	-3.2606886288760803270821259368	-2.4443387932738219198218139360	-4.7513756608242442568969778624	-1.6150391108072079062975795739	-1.7358067408939801564669570118	-3.6241143311110000569375915914	-2.7978246651308871730953907485	-1.8973179454619723955036821770	-2.8603188793169396346594771467	-1.8983790075717042299762880597	-2.6876853119242752207426996886	-1.9349546752855365268122691471	-2.2548174369342627614205375218	-2.1129768426644083831378129903	-1.9936965173482844006861455847	-1.6582040189156458903725836778	-1.5197066345931306780794825884	-3.3372606098490552448352929071	-2.3325289807421571529489825990	-1.7798228156185182633032764620	-1.5317976435447676177738884778	2
-1.9175852920242917516251882955	-3.0795702083547530295513303140	-3.4389888581107127685914163954	-3.6682092979269899195936247402	-3.2761936905090342524899353520	-1.9477556524709207287941288979	-3.5699991801487584099167607561	-3.9577031114567281226083908915	-2.1971960083996228935978771918	-2.3018470545636522181355008092	-4.2264942895191715065426853171	-3.3478234888472953136514762238	-3.2957890094683887874140671488	-2.0840514105209785068532545361	-3.6941549521407723944227336471	-1.9195176281606945317004976504	-2.8574572342215133688974934344	-4.4586125788359038885956669362	-1.7592892860694332670505528331	-1.7917456137586494992193768173	-2.0265875747924184859122821130	-2.1588424946806422526779675827	-1.7228815902114519245009811712	-2.7759215235995788748401943858	-2.2701647087546872098706925844	-2.6569311992398941169469527740	-1.7808491671588350336238904373	-1.9538833447980646316324646225	-3.1381233283828687031029493757	-3.2606886288760803270821259368	-2.4799322974711291683874490700	-4.7513756608242442568969778624	-1.6150391108072079062975795739	-1.7358067408939801564669570118	-3.1232457017885447956257146572	-2.4957251092650654512748067901	-1.8973179454619723955036821770	-2.8603188793169396346594771467	-1.4664917445104061652239051815	-2.6876853119242752207426996886	-1.1666226080874239603673279623	-1.4920021234512771151083784934	-2.0604402429057341856614185005	-1.9936965173482844006861455847	-1.6582040189156458903725836778	-1.5494242980688662245564246314	-2.9681263345823453187204410007	-2.3325289807421571529489825990	-1.7798228156185182633032764620	-1.5904931742183553539417821692	2
-2.5625915467249413666314789825	-3.6208508084840867036183135892	-3.8935727974007899101989408340	-4.3576716817024372665264426930	-3.9679538956282893022912118944	-2.4308295896385157722530192319	-4.1390583259772525316302712373	-3.8903263704761329280623105945	-2.2473342311141522160111745668	-2.1697992022906609811419495222	-4.8348524462483326409048407299	-4.4008710848435853989431633904	-3.2957890094683887874140671488	-2.0105183425299778105769211655	-3.6941549521407723944227336471	-1.8914810607175706863142480384	-2.8574572342215133688974934344	-4.4586125788359038885956669362	-2.1368934369892216393373462395	-1.7917456137586494992193768173	-2.5634735316499662876491735146	-2.6957284515381900544148589843	-1.5760654590201673735833382096	-2.9818067006483153552870081564	-2.2701647087546872098706925844	-2.8628163762886305973937665446	-2.2931365731168786256608356495	-2.0824368306488364479340799843	-3.1381233283828687031029493757	-3.2606886288760803270821259368	-2.4443387932738219198218139360	-5.3792378364542863603648239812	-1.6150391108072079062975795739	-1.7358067408939801564669570118	-3.6241143311110000569375915914	-2.7978246651308871730953907485	-1.8734071596192888534601744242	-2.8603188793169396346594771467	-1.8427195085587261368818991303	-2.6876853119242752207426996886	-1.9349546752855365268122691471	-2.2548174369342627614205375218	-2.0312938837094411035870520617	-1.9936965173482844006861455847	-1.6582040189156458903725836778	-1.5197066345931306780794825884	-3.8024528047731258537908880223	-2.2972263323525902669014075464	-1.7798228156185182633032764620	-1.5317976435447676177738884778	2
-2.5625915467249413666314789825	-3.6208508084840867036183135892	-3.8935727974007899101989408340	-4.3576716817024372665264426930	-3.9679538956282893022912118944	-2.4308295896385157722530192319	-4.1390583259772525316302712373	-3.8903263704761329280623105945	-2.2473342311141522160111745668	-2.1697992022906609811419495222	-4.8348524462483326409048407299	-4.4008710848435853989431633904	-3.2957890094683887874140671488	-2.0105183425299778105769211655	-3.6941549521407723944227336471	-1.8914810607175706863142480384	-2.8574572342215133688974934344	-4.4586125788359038885956669362	-2.1368934369892216393373462395	-1.7917456137586494992193768173	-2.5634735316499662876491735146	-2.6957284515381900544148589843	-1.5760654590201673735833382096	-2.9818067006483153552870081564	-2.2701647087546872098706925844	-2.8628163762886305973937665446	-2.2931365731168786256608356495	-2.0824368306488364479340799843	-3.1381233283828687031029493757	-3.2606886288760803270821259368	-2.4443387932738219198218139360	-5.3792378364542863603648239812	-1.6150391108072079062975795739	-1.7358067408939801564669570118	-3.6241143311110000569375915914	-2.7978246651308871730953907485	-1.8734071596192888534601744242	-2.8603188793169396346594771467	-1.8427195085587261368818991303	-2.6876853119242752207426996886	-1.9349546752855365268122691471	-2.2548174369342627614205375218	-1.9782326353759366613055160607	-1.9936965173482844006861455847	-1.6582040189156458903725836778	-1.5197066345931306780794825884	-3.8024528047731258537908880223	-2.2972263323525902669014075464	-1.7798228156185182633032764620	-1.5317976435447676177738884778	2
-2.5625915467249413666314789825	-3.7628372635123651271239843424	-3.8935727974007899101989408340	-4.4260593583997686208212037262	-3.9679538956282893022912118944	-2.4308295896385157722530192319	-4.1878295621424215843823786811	-3.9577031114567281226083908915	-2.1555384397750655356938890710	-2.1697992022906609811419495222	-4.9214303467338423919495274163	-4.4008710848435853989431633904	-3.2957890094683887874140671488	-2.0105183425299778105769211655	-3.6941549521407723944227336471	-1.8914810607175706863142480384	-2.8574572342215133688974934344	-4.4586125788359038885956669362	-2.1368934369892216393373462395	-1.7917456137586494992193768173	-2.6290699998283232050245870876	-2.6957284515381900544148589843	-1.5760654590201673735833382096	-2.9818067006483153552870081564	-2.2701647087546872098706925844	-2.8628163762886305973937665446	-2.2931365731168786256608356495	-2.0824368306488364479340799843	-3.1381233283828687031029493757	-3.2606886288760803270821259368	-2.4799322974711291683874490700	-5.3792378364542863603648239812	-1.6150391108072079062975795739	-1.7358067408939801564669570118	-3.6241143311110000569375915914	-2.7978246651308871730953907485	-1.8734071596192888534601744242	-2.8603188793169396346594771467	-1.8427195085587261368818991303	-2.6876853119242752207426996886	-1.9349546752855365268122691471	-2.2548174369342627614205375218	-2.0838304834681153010634465515	-2.1214589189041517061716694909	-1.6582040189156458903725836778	-1.5635177881202715680592219036	-3.8024528047731258537908880223	-2.2972263323525902669014075464	-1.7798228156185182633032764620	-1.5683930851691554883214355902	2
-2.7832796085650825448626712203	-3.8628294779273507780711247652	-4.1267127242951892283431154818	-4.3576716817024372665264426930	-3.9679538956282893022912118944	-2.5198278509120791613961328795	-4.1390583259772525316302712373	-3.9577031114567281226083908915	-2.1971960083996228935978771918	-2.1697992022906609811419495222	-4.9214303467338423919495274163	-4.4008710848435853989431633904	-3.2957890094683887874140671488	-2.0547981701476480045613430729	-3.6941549521407723944227336471	-1.9195176281606945317004976504	-2.8574572342215133688974934344	-4.4586125788359038885956669362	-2.2831620191454761086904792845	-1.7917456137586494992193768173	-2.6290699998283232050245870876	-2.6957284515381900544148589843	-1.6621041849477195901375939472	-2.9818067006483153552870081564	-2.2701647087546872098706925844	-2.8628163762886305973937665446	-2.2931365731168786256608356495	-2.1192395621903002397700230563	-3.1381233283828687031029493757	-3.2606886288760803270821259368	-2.4443387932738219198218139360	-5.3792378364542863603648239812	-1.6867362921935622280129292995	-1.7358067408939801564669570118	-3.6241143311110000569375915914	-2.7978246651308871730953907485	-1.8734071596192888534601744242	-2.8603188793169396346594771467	-1.8427195085587261368818991303	-2.6876853119242752207426996886	-1.9349546752855365268122691471	-2.2548174369342627614205375218	-2.1129768426644083831378129903	-2.1214589189041517061716694909	-1.6582040189156458903725836778	-1.6235274678657312602693286038	-3.8024528047731258537908880223	-2.2972263323525902669014075464	-1.7798228156185182633032764620	-1.6661527157204380451881099988	2
-2.5625915467249413666314789825	-3.6208508084840867036183135892	-3.8935727974007899101989408340	-4.3576716817024372665264426930	-3.9679538956282893022912118944	-2.4308295896385157722530192319	-4.1390583259772525316302712373	-3.8903263704761329280623105945	-2.1555384397750655356938890710	-2.1697992022906609811419495222	-4.8348524462483326409048407299	-4.4008710848435853989431633904	-3.2957890094683887874140671488	-2.0105183425299778105769211655	-3.6941549521407723944227336471	-1.8914810607175706863142480384	-2.8574572342215133688974934344	-4.4586125788359038885956669362	-2.1368934369892216393373462395	-1.7917456137586494992193768173	-2.5634735316499662876491735146	-2.6957284515381900544148589843	-1.5760654590201673735833382096	-2.9818067006483153552870081564	-2.2701647087546872098706925844	-2.8628163762886305973937665446	-2.2931365731168786256608356495	-2.0824368306488364479340799843	-3.1381233283828687031029493757	-3.2606886288760803270821259368	-2.4443387932738219198218139360	-5.3792378364542863603648239812	-1.6150391108072079062975795739	-1.7358067408939801564669570118	-3.6241143311110000569375915914	-2.7978246651308871730953907485	-1.8734071596192888534601744242	-2.8603188793169396346594771467	-1.8427195085587261368818991303	-2.6876853119242752207426996886	-1.9349546752855365268122691471	-2.2548174369342627614205375218	-2.0312938837094411035870520617	-1.9936965173482844006861455847	-1.6582040189156458903725836778	-1.5197066345931306780794825884	-3.8024528047731258537908880223	-2.2972263323525902669014075464	-1.7798228156185182633032764620	-1.5317976435447676177738884778	2
-2.5625915467249413666314789825	-3.6784429325528947702858632002	-4.0723069344819967404936276636	-4.3576716817024372665264426930	-3.9679538956282893022912118944	-2.4308295896385157722530192319	-4.1390583259772525316302712373	-3.8903263704761329280623105945	-2.1555384397750655356938890710	-2.3018470545636522181355008092	-4.8348524462483326409048407299	-4.4008710848435853989431633904	-3.2957890094683887874140671488	-2.0105183425299778105769211655	-3.6941549521407723944227336471	-1.8914810607175706863142480384	-2.8574572342215133688974934344	-4.4586125788359038885956669362	-2.2576508632665806110511935005	-1.7917456137586494992193768173	-2.5634735316499662876491735146	-2.6957284515381900544148589843	-1.6043108635090720020502809542	-2.9818067006483153552870081564	-2.2701647087546872098706925844	-2.8628163762886305973937665446	-2.2931365731168786256608356495	-2.1223097479251094053933026575	-3.1381233283828687031029493757	-3.2606886288760803270821259368	-2.4443387932738219198218139360	-5.3792378364542863603648239812	-1.6150391108072079062975795739	-1.7358067408939801564669570118	-3.6241143311110000569375915914	-2.7978246651308871730953907485	-1.8734071596192888534601744242	-2.8603188793169396346594771467	-1.8996230320511251704396161685	-2.6876853119242752207426996886	-1.9349546752855365268122691471	-2.2548174369342627614205375218	-1.9782326353759366613055160607	-1.9936965173482844006861455847	-1.6582040189156458903725836778	-1.5197066345931306780794825884	-3.8024528047731258537908880223	-2.2972263323525902669014075464	-1.7798228156185182633032764620	-1.5317976435447676177738884778	2
-2.6580926029777190432800310317	-3.8628294779273507780711247652	-4.0230770750085721660018856734	-4.4260593583997686208212037262	-3.9679538956282893022912118944	-2.4308295896385157722530192319	-4.2467201296204053078018301509	-3.9577031114567281226083908915	-2.1555384397750655356938890710	-2.3018470545636522181355008092	-4.8348524462483326409048407299	-4.4008710848435853989431633904	-3.2957890094683887874140671488	-2.0934350547769083710582457495	-3.6941549521407723944227336471	-1.8914810607175706863142480384	-2.8574572342215133688974934344	-4.4586125788359038885956669362	-2.2848221179814722576021839333	-1.7917456137586494992193768173	-2.6290699998283232050245870876	-2.6957284515381900544148589843	-1.5760654590201673735833382096	-2.9818067006483153552870081564	-2.2701647087546872098706925844	-2.8628163762886305973937665446	-2.2931365731168786256608356495	-2.1192395621903002397700230563	-3.1381233283828687031029493757	-3.2606886288760803270821259368	-2.4799322974711291683874490700	-5.3792378364542863603648239812	-1.6150391108072079062975795739	-1.7358067408939801564669570118	-3.6241143311110000569375915914	-2.7978246651308871730953907485	-1.9069112690073224587210133832	-2.8603188793169396346594771467	-1.8427195085587261368818991303	-2.6876853119242752207426996886	-1.9349546752855365268122691471	-2.2548174369342627614205375218	-2.0307692351346108587819105505	-2.0802947542069197599415687141	-1.6582040189156458903725836778	-1.5635177881202715680592219036	-3.8024528047731258537908880223	-2.2972263323525902669014075464	-1.7798228156185182633032764620	-1.5683930851691554883214355902	2
-2.5625915467249413666314789825	-3.7628372635123651271239843424	-3.8935727974007899101989408340	-4.4260593583997686208212037262	-3.9679538956282893022912118944	-2.4308295896385157722530192319	-4.2467201296204053078018301509	-3.9577031114567281226083908915	-2.1555384397750655356938890710	-2.1697992022906609811419495222	-4.9214303467338423919495274163	-4.4008710848435853989431633904	-3.2957890094683887874140671488	-2.0105183425299778105769211655	-3.6941549521407723944227336471	-1.8914810607175706863142480384	-2.8574572342215133688974934344	-4.4586125788359038885956669362	-2.1368934369892216393373462395	-1.7917456137586494992193768173	-2.5634735316499662876491735146	-2.6957284515381900544148589843	-1.5760654590201673735833382096	-2.9818067006483153552870081564	-2.2701647087546872098706925844	-2.8628163762886305973937665446	-2.2931365731168786256608356495	-2.1192395621903002397700230563	-3.1381233283828687031029493757	-3.2606886288760803270821259368	-2.4799322974711291683874490700	-5.3792378364542863603648239812	-1.6150391108072079062975795739	-1.7358067408939801564669570118	-3.6241143311110000569375915914	-2.7978246651308871730953907485	-1.8734071596192888534601744242	-2.8603188793169396346594771467	-1.8427195085587261368818991303	-2.6876853119242752207426996886	-1.9349546752855365268122691471	-2.2548174369342627614205375218	-2.0312938837094411035870520617	-2.0721277154271702302543823569	-1.6582040189156458903725836778	-1.5494242980688662245564246314	-3.8024528047731258537908880223	-2.2972263323525902669014075464	-1.7798228156185182633032764620	-1.5683930851691554883214355902	2
-1.9175852920242917516251882955	-3.0795702083547530295513303140	-3.2602547210295059382967295658	-3.5998216212296585652988637070	-3.2761936905090342524899353520	-1.8587573911973573396510152503	-3.5699991801487584099167607561	-3.3012464317645097679488997641	-2.0690992430529592330842667232	-2.1511303098763355331115066044	-3.8799418161410661912222380317	-2.6018441387997860362532740824	-2.6953165717393852432641508012	-2.0491552271592381770738238421	-3.2475149639976869758008735373	-1.7748274672217788388930678004	-2.2068458176086423994390220370	-3.3281631258654169623306320500	-1.7592892860694332670505528331	-1.2592003280027214181498040791	-1.4360401177877295163502168782	-1.9208187430249188870320613213	-1.3638565649330317125828900734	-2.3072962900559836126339340432	-1.7562129047255669908780031146	-2.6569311992398941169469527740	-1.7808491671588350336238904373	-1.3726344667352957586521729871	-2.4587241228347435462760867341	-1.6349883433964981064284015014	-2.0280414693573000506727028898	-3.6316014939025682253164213384	-1.4933629713989608978302106897	-1.5592593210263796068978261868	-2.4486221420042088578312356046	-2.3483466122143427695415018919	-1.6694879749079190384559765756	-2.3492542319534599186459168387	-1.2387314374178793921872372479	-2.0971799639491173697705156662	-1.4850215246771541177983270699	-1.2867729887827685495115973864	-1.3878998085491314695326075047	-1.7211796529978690166141095149	-1.5340341688821694282851696940	-1.2502227787562169914902698668	-1.7906162712146318733076889119	-1.8506428015588089810794750324	-1.4800598500393244993612449752	-1.5317976435447676177738884778	2
-2.6580926029777190432800310317	-3.8628294779273507780711247652	-4.0655932328799381957455309050	-4.4260593583997686208212037262	-3.9679538956282893022912118944	-2.4308295896385157722530192319	-4.2467201296204053078018301509	-3.9577031114567281226083908915	-2.1555384397750655356938890710	-2.1697992022906609811419495222	-4.8348524462483326409048407299	-4.4008710848435853989431633904	-3.2957890094683887874140671488	-2.0105183425299778105769211655	-3.6941549521407723944227336471	-1.8914810607175706863142480384	-2.8574572342215133688974934344	-4.4586125788359038885956669362	-2.1640646917041132858883366723	-1.7917456137586494992193768173	-2.6290699998283232050245870876	-2.6957284515381900544148589843	-1.5760654590201673735833382096	-2.9818067006483153552870081564	-2.2701647087546872098706925844	-2.8628163762886305973937665446	-2.2931365731168786256608356495	-2.0824368306488364479340799843	-3.1381233283828687031029493757	-3.2606886288760803270821259368	-2.4799322974711291683874490700	-4.7513756608242442568969778624	-1.6150391108072079062975795739	-1.7358067408939801564669570118	-3.6241143311110000569375915914	-2.7978246651308871730953907485	-1.8734071596192888534601744242	-2.8603188793169396346594771467	-1.8427195085587261368818991303	-2.6876853119242752207426996886	-1.9349546752855365268122691471	-2.2548174369342627614205375218	-2.0307692351346108587819105505	-2.0721277154271702302543823569	-1.6582040189156458903725836778	-1.5635177881202715680592219036	-3.8024528047731258537908880223	-2.2972263323525902669014075464	-1.7798228156185182633032764620	-1.5683930851691554883214355902	2
